,ply,move,fen,white_active,voc,time_control,clock,rt,game_id,white_player,black_player,result
30,33,c5d6,3qr1k1/pr3ppp/1p3n2/2bp4/5Q2/P3P1N1/1P1B1PPP/R4RK1 b - - 3 17,False,0.0333465714206537,300+0,237.0,3.0,05rbQ5jE,faizalbudimas,kn-dti,1
31,34,f4f3,3qr1k1/pr3ppp/1p1b1n2/3p4/5Q2/P3P1N1/1P1B1PPP/R4RK1 w - - 4 18,True,0.0265256645905956,300+0,214.0,3.0,05rbQ5jE,faizalbudimas,kn-dti,-1
32,35,b7e7,3qr1k1/pr3ppp/1p1b1n2/3p4/8/P3PQN1/1P1B1PPP/R4RK1 b - - 5 18,False,0.0388382469089277,300+0,225.0,12.0,05rbQ5jE,faizalbudimas,kn-dti,1
33,36,a1c1,3qr1k1/p3rppp/1p1b1n2/3p4/8/P3PQN1/1P1B1PPP/R4RK1 w - - 6 19,True,0.0,300+0,212.0,2.0,05rbQ5jE,faizalbudimas,kn-dti,-1
34,37,d8b8,3qr1k1/p3rppp/1p1b1n2/3p4/8/P3PQN1/1P1B1PPP/2R2RK1 b - - 7 19,False,0.0350461512730744,300+0,217.0,8.0,05rbQ5jE,faizalbudimas,kn-dti,1
35,38,d2c3,1q2r1k1/p3rppp/1p1b1n2/3p4/8/P3PQN1/1P1B1PPP/2R2RK1 w - - 8 20,True,0.0,300+0,209.0,3.0,05rbQ5jE,faizalbudimas,kn-dti,-1
36,39,d6g3,1q2r1k1/p3rppp/1p1b1n2/3p4/8/P1B1PQN1/1P3PPP/2R2RK1 b - - 9 20,False,0.0149507201992454,300+0,210.0,7.0,05rbQ5jE,faizalbudimas,kn-dti,1
37,40,h2g3,1q2r1k1/p3rppp/1p3n2/3p4/8/P1B1PQb1/1P3PPP/2R2RK1 w - - 0 21,True,0.0,300+0,209.0,0.0,05rbQ5jE,faizalbudimas,kn-dti,-1
38,41,b8d6,1q2r1k1/p3rppp/1p3n2/3p4/8/P1B1PQP1/1P3PP1/2R2RK1 b - - 0 21,False,0.0,300+0,200.0,10.0,05rbQ5jE,faizalbudimas,kn-dti,1
39,42,c3f6,4r1k1/p3rppp/1p1q1n2/3p4/8/P1B1PQP1/1P3PP1/2R2RK1 w - - 1 22,True,0.2211545384375303,300+0,206.0,3.0,05rbQ5jE,faizalbudimas,kn-dti,-1
40,43,d6f6,4r1k1/p3rppp/1p1q1B2/3p4/8/P3PQP1/1P3PP1/2R2RK1 b - - 0 22,False,0.0,300+0,197.0,3.0,05rbQ5jE,faizalbudimas,kn-dti,1
41,44,f3f6,4r1k1/p3rppp/1p3q2/3p4/8/P3PQP1/1P3PP1/2R2RK1 w - - 0 23,True,0.0,300+0,205.0,1.0,05rbQ5jE,faizalbudimas,kn-dti,-1
42,45,g7f6,4r1k1/p3rppp/1p3Q2/3p4/8/P3P1P1/1P3PP1/2R2RK1 b - - 0 23,False,0.0,300+0,197.0,0.0,05rbQ5jE,faizalbudimas,kn-dti,1
43,46,c1c6,4r1k1/p3rp1p/1p3p2/3p4/8/P3P1P1/1P3PP1/2R2RK1 w - - 0 24,True,0.0,300+0,197.0,8.0,05rbQ5jE,faizalbudimas,kn-dti,-1
44,47,e7e6,4r1k1/p3rp1p/1pR2p2/3p4/8/P3P1P1/1P3PP1/5RK1 b - - 1 24,False,0.0,300+0,190.0,7.0,05rbQ5jE,faizalbudimas,kn-dti,1
45,48,c6c7,4r1k1/p4p1p/1pR1rp2/3p4/8/P3P1P1/1P3PP1/5RK1 w - - 2 25,True,0.0,300+0,195.0,2.0,05rbQ5jE,faizalbudimas,kn-dti,-1
46,49,a7a5,4r1k1/p1R2p1p/1p2rp2/3p4/8/P3P1P1/1P3PP1/5RK1 b - - 3 25,False,0.0027679468616675,300+0,183.0,7.0,05rbQ5jE,faizalbudimas,kn-dti,1
47,50,f1c1,4r1k1/2R2p1p/1p2rp2/p2p4/8/P3P1P1/1P3PP1/5RK1 w - - 0 26,True,0.0,300+0,194.0,1.0,05rbQ5jE,faizalbudimas,kn-dti,-1
48,51,e8d8,4r1k1/2R2p1p/1p2rp2/p2p4/8/P3P1P1/1P3PP1/2R3K1 b - - 1 26,False,0.1454701197989127,300+0,174.0,9.0,05rbQ5jE,faizalbudimas,kn-dti,1
49,52,c7c6,3r2k1/2R2p1p/1p2rp2/p2p4/8/P3P1P1/1P3PP1/2R3K1 w - - 2 27,True,0.0483237785971567,300+0,185.0,9.0,05rbQ5jE,faizalbudimas,kn-dti,-1
50,53,d5d4,3r2k1/5p1p/1pR1rp2/p2p4/8/P3P1P1/1P3PP1/2R3K1 b - - 3 27,False,0.0,300+0,168.0,6.0,05rbQ5jE,faizalbudimas,kn-dti,1
51,54,e3d4,3r2k1/5p1p/1pR1rp2/p7/3p4/P3P1P1/1P3PP1/2R3K1 w - - 0 28,True,0.0272603769470006,300+0,178.0,7.0,05rbQ5jE,faizalbudimas,kn-dti,-1
52,55,d8d4,3r2k1/5p1p/1pR1rp2/p7/3P4/P5P1/1P3PP1/2R3K1 b - - 0 28,False,0.0,300+0,165.0,3.0,05rbQ5jE,faizalbudimas,kn-dti,1
53,56,c6e6,6k1/5p1p/1pR1rp2/p7/3r4/P5P1/1P3PP1/2R3K1 w - - 0 29,True,0.0,300+0,174.0,4.0,05rbQ5jE,faizalbudimas,kn-dti,-1
54,57,f7e6,6k1/5p1p/1p2Rp2/p7/3r4/P5P1/1P3PP1/2R3K1 b - - 0 29,False,0.0,300+0,164.0,1.0,05rbQ5jE,faizalbudimas,kn-dti,1
55,58,c1c6,6k1/7p/1p2pp2/p7/3r4/P5P1/1P3PP1/2R3K1 w - - 0 30,True,0.0205937520833567,300+0,174.0,0.0,05rbQ5jE,faizalbudimas,kn-dti,-1
56,59,g8f7,6k1/7p/1pR1pp2/p7/3r4/P5P1/1P3PP1/6K1 b - - 1 30,False,0.0188983373410422,300+0,144.0,20.0,05rbQ5jE,faizalbudimas,kn-dti,1
57,60,c6b6,8/5k1p/1pR1pp2/p7/3r4/P5P1/1P3PP1/6K1 w - - 2 31,True,0.0,300+0,172.0,2.0,05rbQ5jE,faizalbudimas,kn-dti,-1
58,61,d4d1,8/5k1p/1R2pp2/p7/3r4/P5P1/1P3PP1/6K1 b - - 0 31,False,0.0,300+0,142.0,2.0,05rbQ5jE,faizalbudimas,kn-dti,1
59,62,g1h2,8/5k1p/1R2pp2/p7/8/P5P1/1P3PP1/3r2K1 w - - 1 32,True,0.0,300+0,169.0,3.0,05rbQ5jE,faizalbudimas,kn-dti,-1
60,63,d1d2,8/5k1p/1R2pp2/p7/8/P5P1/1P3PPK/3r4 b - - 2 32,False,0.0343736223257261,300+0,142.0,0.0,05rbQ5jE,faizalbudimas,kn-dti,1
61,64,b6b7,8/5k1p/1R2pp2/p7/8/P5P1/1P1r1PPK/8 w - - 3 33,True,0.0,300+0,164.0,5.0,05rbQ5jE,faizalbudimas,kn-dti,-1
62,65,f7g6,8/1R3k1p/4pp2/p7/8/P5P1/1P1r1PPK/8 b - - 4 33,False,0.0,300+0,139.0,3.0,05rbQ5jE,faizalbudimas,kn-dti,1
63,66,b7b6,8/1R5p/4ppk1/p7/8/P5P1/1P1r1PPK/8 w - - 5 34,True,0.0,300+0,163.0,1.0,05rbQ5jE,faizalbudimas,kn-dti,-1
64,67,g6f7,8/7p/1R2ppk1/p7/8/P5P1/1P1r1PPK/8 b - - 6 34,False,0.0,300+0,136.0,3.0,05rbQ5jE,faizalbudimas,kn-dti,1
65,68,b6b7,8/5k1p/1R2pp2/p7/8/P5P1/1P1r1PPK/8 w - - 7 35,True,0.0,300+0,161.0,2.0,05rbQ5jE,faizalbudimas,kn-dti,-1
66,69,f7g6,8/1R3k1p/4pp2/p7/8/P5P1/1P1r1PPK/8 b - - 8 35,False,0.0,300+0,134.0,2.0,05rbQ5jE,faizalbudimas,kn-dti,1
67,70,b7b6,8/1R5p/4ppk1/p7/8/P5P1/1P1r1PPK/8 w - - 9 36,True,0.0,300+0,160.0,1.0,05rbQ5jE,faizalbudimas,kn-dti,-1
68,71,g6f7,8/7p/1R2ppk1/p7/8/P5P1/1P1r1PPK/8 b - - 10 36,False,0.0,300+0,133.0,1.0,05rbQ5jE,faizalbudimas,kn-dti,1
69,72,b6b5,8/5k1p/1R2pp2/p7/8/P5P1/1P1r1PPK/8 w - - 11 37,True,0.0,300+0,158.0,2.0,05rbQ5jE,faizalbudimas,kn-dti,-1
70,73,d2f2,8/5k1p/4pp2/pR6/8/P5P1/1P1r1PPK/8 b - - 12 37,False,0.0,300+0,129.0,4.0,05rbQ5jE,faizalbudimas,kn-dti,1
71,74,b5a5,8/5k1p/4pp2/pR6/8/P5P1/1P3rPK/8 w - - 0 38,True,0.0094452118740163,300+0,154.0,4.0,05rbQ5jE,faizalbudimas,kn-dti,-1
72,75,f2b2,8/5k1p/4pp2/R7/8/P5P1/1P3rPK/8 b - - 0 38,False,0.0,300+0,128.0,1.0,05rbQ5jE,faizalbudimas,kn-dti,1
73,76,a5h5,8/5k1p/4pp2/R7/8/P5P1/1r4PK/8 w - - 0 39,True,0.0194402959264582,300+0,152.0,2.0,05rbQ5jE,faizalbudimas,kn-dti,-1
74,3,a7a6,rnbqkbnr/pp1ppppp/8/1Bp5/4P3/8/PPPP1PPP/RNBQK1NR b KQkq - 1 2,False,0.0,120+1,116.0,5.0,0HH9NbCD,qsulya,lazzyLizard,-1
75,4,b5f1,rnbqkbnr/1p1ppppp/p7/1Bp5/4P3/8/PPPP1PPP/RNBQK1NR w KQkq - 0 3,True,0.0,120+1,114.0,4.0,0HH9NbCD,qsulya,lazzyLizard,1
76,5,d7d6,rnbqkbnr/1p1ppppp/p7/2p5/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 1 3,False,0.005531436771867,120+1,115.0,2.0,0HH9NbCD,qsulya,lazzyLizard,-1
77,6,d2d3,rnbqkbnr/1p2pppp/p2p4/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 4,True,0.0127294449305112,120+1,112.0,3.0,0HH9NbCD,qsulya,lazzyLizard,1
78,7,b8c6,rnbqkbnr/1p2pppp/p2p4/2p5/4P3/3P4/PPP2PPP/RNBQKBNR b KQkq - 0 4,False,0.0,120+1,114.0,2.0,0HH9NbCD,qsulya,lazzyLizard,-1
79,8,g1f3,r1bqkbnr/1p2pppp/p1np4/2p5/4P3/3P4/PPP2PPP/RNBQKBNR w KQkq - 1 5,True,0.0,120+1,112.0,1.0,0HH9NbCD,qsulya,lazzyLizard,1
80,9,g8f6,r1bqkbnr/1p2pppp/p1np4/2p5/4P3/3P1N2/PPP2PPP/RNBQKB1R b KQkq - 2 5,False,0.0126911886455798,120+1,113.0,2.0,0HH9NbCD,qsulya,lazzyLizard,-1
81,10,b1c3,r1bqkb1r/1p2pppp/p1np1n2/2p5/4P3/3P1N2/PPP2PPP/RNBQKB1R w KQkq - 3 6,True,0.0,120+1,112.0,1.0,0HH9NbCD,qsulya,lazzyLizard,1
82,11,e7e6,r1bqkb1r/1p2pppp/p1np1n2/2p5/4P3/2NP1N2/PPP2PPP/R1BQKB1R b KQkq - 4 6,False,0.0027644940749334,120+1,112.0,2.0,0HH9NbCD,qsulya,lazzyLizard,-1
83,12,c1f4,r1bqkb1r/1p3ppp/p1nppn2/2p5/4P3/2NP1N2/PPP2PPP/R1BQKB1R w KQkq - 0 7,True,0.0,120+1,104.0,9.0,0HH9NbCD,qsulya,lazzyLizard,1
84,13,f8e7,r1bqkb1r/1p3ppp/p1nppn2/2p5/4PB2/2NP1N2/PPP2PPP/R2QKB1R b KQkq - 1 7,False,0.0082627165712403,120+1,110.0,3.0,0HH9NbCD,qsulya,lazzyLizard,-1
85,14,d1d2,r1bqk2r/1p2bppp/p1nppn2/2p5/4PB2/2NP1N2/PPP2PPP/R2QKB1R w KQkq - 2 8,True,0.0032951338330436,120+1,102.0,3.0,0HH9NbCD,qsulya,lazzyLizard,1
86,15,b7b5,r1bqk2r/1p2bppp/p1nppn2/2p5/4PB2/2NP1N2/PPPQ1PPP/R3KB1R b KQkq - 3 8,False,0.0038073013655822,120+1,100.0,11.0,0HH9NbCD,qsulya,lazzyLizard,-1
87,16,a2a3,r1bqk2r/4bppp/p1nppn2/1pp5/4PB2/2NP1N2/PPPQ1PPP/R3KB1R w KQkq - 0 9,True,0.0,120+1,96.0,7.0,0HH9NbCD,qsulya,lazzyLizard,1
88,17,c8b7,r1bqk2r/4bppp/p1nppn2/1pp5/4PB2/P1NP1N2/1PPQ1PPP/R3KB1R b KQkq - 0 9,False,0.005426789719661,120+1,99.0,2.0,0HH9NbCD,qsulya,lazzyLizard,-1
89,18,e1c1,r2qk2r/1b2bppp/p1nppn2/1pp5/4PB2/P1NP1N2/1PPQ1PPP/R3KB1R w KQkq - 1 10,True,0.0,120+1,95.0,2.0,0HH9NbCD,qsulya,lazzyLizard,1
90,19,c6d4,r2qk2r/1b2bppp/p1nppn2/1pp5/4PB2/P1NP1N2/1PPQ1PPP/2KR1B1R b kq - 2 10,False,0.0097895131890325,120+1,94.0,6.0,0HH9NbCD,qsulya,lazzyLizard,-1
91,20,d1e1,r2qk2r/1b2bppp/p2ppn2/1pp5/3nPB2/P1NP1N2/1PPQ1PPP/2KR1B1R w kq - 3 11,True,0.0117569645168583,120+1,72.0,24.0,0HH9NbCD,qsulya,lazzyLizard,1
92,21,d4f3,r2qk2r/1b2bppp/p2ppn2/1pp5/3nPB2/P1NP1N2/1PPQ1PPP/2K1RB1R b kq - 4 11,False,0.0,120+1,81.0,14.0,0HH9NbCD,qsulya,lazzyLizard,-1
93,22,g2f3,r2qk2r/1b2bppp/p2ppn2/1pp5/4PB2/P1NP1n2/1PPQ1PPP/2K1RB1R w kq - 0 12,True,0.0,120+1,71.0,2.0,0HH9NbCD,qsulya,lazzyLizard,1
94,23,e6e5,r2qk2r/1b2bppp/p2ppn2/1pp5/4PB2/P1NP1P2/1PPQ1P1P/2K1RB1R b kq - 0 12,False,0.0084256856815612,120+1,72.0,10.0,0HH9NbCD,qsulya,lazzyLizard,-1
95,24,f4g3,r2qk2r/1b2bppp/p2p1n2/1pp1p3/4PB2/P1NP1P2/1PPQ1P1P/2K1RB1R w kq - 0 13,True,0.0,120+1,71.0,1.0,0HH9NbCD,qsulya,lazzyLizard,1
96,25,a6a5,r2qk2r/1b2bppp/p2p1n2/1pp1p3/4P3/P1NP1PB1/1PPQ1P1P/2K1RB1R b kq - 1 13,False,0.0636563846771171,120+1,64.0,9.0,0HH9NbCD,qsulya,lazzyLizard,-1
97,26,f3f4,r2qk2r/1b2bppp/3p1n2/ppp1p3/4P3/P1NP1PB1/1PPQ1P1P/2K1RB1R w kq - 0 14,True,0.0,120+1,68.0,4.0,0HH9NbCD,qsulya,lazzyLizard,1
98,27,b5b4,r2qk2r/1b2bppp/3p1n2/ppp1p3/4PP2/P1NP2B1/1PPQ1P1P/2K1RB1R b kq - 0 14,False,0.0,120+1,59.0,6.0,0HH9NbCD,qsulya,lazzyLizard,-1
99,28,a3b4,r2qk2r/1b2bppp/3p1n2/p1p1p3/1p2PP2/P1NP2B1/1PPQ1P1P/2K1RB1R w kq - 0 15,True,0.0167119470040693,120+1,63.0,6.0,0HH9NbCD,qsulya,lazzyLizard,1
100,29,a5b4,r2qk2r/1b2bppp/3p1n2/p1p1p3/1P2PP2/2NP2B1/1PPQ1P1P/2K1RB1R b kq - 0 15,False,0.0,120+1,59.0,1.0,0HH9NbCD,qsulya,lazzyLizard,-1
101,30,c3b1,r2qk2r/1b2bppp/3p1n2/2p1p3/1p2PP2/2NP2B1/1PPQ1P1P/2K1RB1R w kq - 0 16,True,0.0,120+1,60.0,4.0,0HH9NbCD,qsulya,lazzyLizard,1
102,31,a8a1,r2qk2r/1b2bppp/3p1n2/2p1p3/1p2PP2/3P2B1/1PPQ1P1P/1NK1RB1R b kq - 1 16,False,0.0,120+1,28.0,32.0,0HH9NbCD,qsulya,lazzyLizard,-1
103,32,c1d1,3qk2r/1b2bppp/3p1n2/2p1p3/1p2PP2/3P2B1/1PPQ1P1P/rNK1RB1R w k - 2 17,True,0.0,120+1,57.0,4.0,0HH9NbCD,qsulya,lazzyLizard,1
104,33,a1b1,3qk2r/1b2bppp/3p1n2/2p1p3/1p2PP2/3P2B1/1PPQ1P1P/rN1KRB1R b k - 3 17,False,0.0298320812556423,120+1,27.0,2.0,0HH9NbCD,qsulya,lazzyLizard,-1
105,34,d1e2,3qk2r/1b2bppp/3p1n2/2p1p3/1p2PP2/3P2B1/1PPQ1P1P/1r1KRB1R w k - 0 18,True,0.0,120+1,57.0,1.0,0HH9NbCD,qsulya,lazzyLizard,1
106,35,b1b2,3qk2r/1b2bppp/3p1n2/2p1p3/1p2PP2/3P2B1/1PPQKP1P/1r2RB1R b k - 1 18,False,0.0,120+1,18.0,10.0,0HH9NbCD,qsulya,lazzyLizard,-1
107,36,d2c1,3qk2r/1b2bppp/3p1n2/2p1p3/1p2PP2/3P2B1/1rPQKP1P/4RB1R w k - 0 19,True,0.0224932376643776,120+1,51.0,7.0,0HH9NbCD,qsulya,lazzyLizard,1
108,37,b2a2,3qk2r/1b2bppp/3p1n2/2p1p3/1p2PP2/3P2B1/1rP1KP1P/2Q1RB1R b k - 1 19,False,0.0,120+1,15.0,4.0,0HH9NbCD,qsulya,lazzyLizard,-1
109,38,c1b1,3qk2r/1b2bppp/3p1n2/2p1p3/1p2PP2/3P2B1/r1P1KP1P/2Q1RB1R w k - 2 20,True,0.0182348703551549,120+1,46.0,6.0,0HH9NbCD,qsulya,lazzyLizard,1
110,39,a2a8,3qk2r/1b2bppp/3p1n2/2p1p3/1p2PP2/3P2B1/r1P1KP1P/1Q2RB1R b k - 3 20,False,0.0099531118214994,120+1,14.0,2.0,0HH9NbCD,qsulya,lazzyLizard,-1
111,40,b1b3,r2qk2r/1b2bppp/3p1n2/2p1p3/1p2PP2/3P2B1/2P1KP1P/1Q2RB1R w k - 4 21,True,0.0173630308185851,120+1,45.0,2.0,0HH9NbCD,qsulya,lazzyLizard,1
112,41,e8g8,r2qk2r/1b2bppp/3p1n2/2p1p3/1p2PP2/1Q1P2B1/2P1KP1P/4RB1R b k - 5 21,False,0.0084115502091436,120+1,13.0,2.0,0HH9NbCD,qsulya,lazzyLizard,-1
113,42,b3b2,r2q1rk1/1b2bppp/3p1n2/2p1p3/1p2PP2/1Q1P2B1/2P1KP1P/4RB1R w - - 6 22,True,0.0199747615793322,120+1,43.0,3.0,0HH9NbCD,qsulya,lazzyLizard,1
114,43,f6g4,r2q1rk1/1b2bppp/3p1n2/2p1p3/1p2PP2/3P2B1/1QP1KP1P/4RB1R b - - 7 22,False,0.0104487672299646,120+1,11.0,3.0,0HH9NbCD,qsulya,lazzyLizard,-1
115,44,e1a1,r2q1rk1/1b2bppp/3p4/2p1p3/1p2PPn1/3P2B1/1QP1KP1P/4RB1R w - - 8 23,True,0.0194444762837577,120+1,42.0,2.0,0HH9NbCD,qsulya,lazzyLizard,1
116,45,a8a1,r2q1rk1/1b2bppp/3p4/2p1p3/1p2PPn1/3P2B1/1QP1KP1P/R4B1R b - - 9 23,False,0.0096764370802186,120+1,10.0,2.0,0HH9NbCD,qsulya,lazzyLizard,-1
117,46,b2a1,3q1rk1/1b2bppp/3p4/2p1p3/1p2PPn1/3P2B1/1QP1KP1P/r4B1R w - - 0 24,True,0.0,120+1,41.0,2.0,0HH9NbCD,qsulya,lazzyLizard,1
118,47,e5f4,3q1rk1/1b2bppp/3p4/2p1p3/1p2PPn1/3P2B1/2P1KP1P/Q4B1R b - - 0 24,False,0.024347310562989,120+1,10.0,1.0,0HH9NbCD,qsulya,lazzyLizard,-1
119,48,g3f4,3q1rk1/1b2bppp/3p4/2p5/1p2Ppn1/3P2B1/2P1KP1P/Q4B1R w - - 0 25,True,0.0,120+1,41.0,1.0,0HH9NbCD,qsulya,lazzyLizard,1
120,49,d8d7,3q1rk1/1b2bppp/3p4/2p5/1p2PBn1/3P4/2P1KP1P/Q4B1R b - - 0 25,False,0.012048419566084,120+1,9.0,2.0,0HH9NbCD,qsulya,lazzyLizard,-1
121,50,f1h3,5rk1/1b1qbppp/3p4/2p5/1p2PBn1/3P4/2P1KP1P/Q4B1R w - - 1 26,True,0.022392984478849,120+1,41.0,1.0,0HH9NbCD,qsulya,lazzyLizard,1
122,51,h7h5,5rk1/1b1qbppp/3p4/2p5/1p2PBn1/3P3B/2P1KP1P/Q6R b - - 2 26,False,0.0295400370528099,120+1,7.0,3.0,0HH9NbCD,qsulya,lazzyLizard,-1
