,ply,move,fen,white_active,voc,time_control,clock,rt,game_id,white_player,black_player,result
10,13,e8g8,rnbqk2r/ppp2pp1/3b1n1p/3p4/3P3B/3B1N2/PPP2PPP/RN1QK2R b KQkq - 3 7,False,0.0472355614701757,600+0,552.0,35.0,01lj82aw,ahmadalito,ProfitableCrows,1
11,14,b1c3,rnbq1rk1/ppp2pp1/3b1n1p/3p4/3P3B/3B1N2/PPP2PPP/RN1QK2R w KQ - 4 8,True,0.0,600+0,572.0,6.0,01lj82aw,ahmadalito,ProfitableCrows,-1
12,15,f8e8,rnbq1rk1/ppp2pp1/3b1n1p/3p4/3P3B/2NB1N2/PPP2PPP/R2QK2R b KQ - 5 8,False,0.0,600+0,547.0,5.0,01lj82aw,ahmadalito,ProfitableCrows,1
13,16,e1d2,rnbqr1k1/ppp2pp1/3b1n1p/3p4/3P3B/2NB1N2/PPP2PPP/R2QK2R w KQ - 6 9,True,0.0,600+0,554.0,18.0,01lj82aw,ahmadalito,ProfitableCrows,-1
14,17,d6f4,rnbqr1k1/ppp2pp1/3b1n1p/3p4/3P3B/2NB1N2/PPPK1PPP/R2Q3R b - - 7 9,False,0.0,600+0,538.0,9.0,01lj82aw,ahmadalito,ProfitableCrows,1
15,3,g8f6,rnbqkbnr/ppp1pppp/3p4/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,False,0.0105462818850855,180+2,181.0,1.0,03Ie9xKR,bnsaeed,garnt,-1
16,4,b1c3,rnbqkb1r/ppp1pppp/3p1n2/8/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 1 3,True,0.0,180+2,181.0,1.0,03Ie9xKR,bnsaeed,garnt,1
17,5,g7g6,rnbqkb1r/ppp1pppp/3p1n2/8/3PP3/2N5/PPP2PPP/R1BQKBNR b KQkq - 2 3,False,0.0044332358701114,180+2,182.0,1.0,03Ie9xKR,bnsaeed,garnt,-1
18,6,f1d3,rnbqkb1r/ppp1pp1p/3p1np1/8/3PP3/2N5/PPP2PPP/R1BQKBNR w KQkq - 0 4,True,0.0,180+2,180.0,3.0,03Ie9xKR,bnsaeed,garnt,1
19,7,f8g7,rnbqkb1r/ppp1pp1p/3p1np1/8/3PP3/2NB4/PPP2PPP/R1BQK1NR b KQkq - 1 4,False,0.0094479821053832,180+2,183.0,1.0,03Ie9xKR,bnsaeed,garnt,-1
20,8,g1e2,rnbqk2r/ppp1ppbp/3p1np1/8/3PP3/2NB4/PPP2PPP/R1BQK1NR w KQkq - 2 5,True,0.0133138811209591,180+2,182.0,0.0,03Ie9xKR,bnsaeed,garnt,1
21,9,e8g8,rnbqk2r/ppp1ppbp/3p1np1/8/3PP3/2NB4/PPP1NPPP/R1BQK2R b KQkq - 3 5,False,0.0038965930374285,180+2,184.0,1.0,03Ie9xKR,bnsaeed,garnt,-1
22,10,e1g1,rnbq1rk1/ppp1ppbp/3p1np1/8/3PP3/2NB4/PPP1NPPP/R1BQK2R w KQ - 4 6,True,0.0155853727740941,180+2,182.0,2.0,03Ie9xKR,bnsaeed,garnt,1
23,11,e7e5,rnbq1rk1/ppp1ppbp/3p1np1/8/3PP3/2NB4/PPP1NPPP/R1BQ1RK1 b - - 5 6,False,0.0,180+2,184.0,2.0,03Ie9xKR,bnsaeed,garnt,-1
24,12,d4d5,rnbq1rk1/ppp2pbp/3p1np1/4p3/3PP3/2NB4/PPP1NPPP/R1BQ1RK1 w - - 0 7,True,0.0283824935566567,180+2,174.0,10.0,03Ie9xKR,bnsaeed,garnt,1
25,13,c7c6,rnbq1rk1/ppp2pbp/3p1np1/3Pp3/4P3/2NB4/PPP1NPPP/R1BQ1RK1 b - - 0 7,False,0.0428340001021091,180+2,185.0,1.0,03Ie9xKR,bnsaeed,garnt,-1
26,14,c1g5,rnbq1rk1/pp3pbp/2pp1np1/3Pp3/4P3/2NB4/PPP1NPPP/R1BQ1RK1 w - - 0 8,True,0.0216635626486355,180+2,170.0,6.0,03Ie9xKR,bnsaeed,garnt,1
27,15,h7h6,rnbq1rk1/pp3pbp/2pp1np1/3Pp1B1/4P3/2NB4/PPP1NPPP/R2Q1RK1 b - - 1 8,False,0.0,180+2,182.0,5.0,03Ie9xKR,bnsaeed,garnt,-1
28,16,g5f6,rnbq1rk1/pp3pb1/2pp1npp/3Pp1B1/4P3/2NB4/PPP1NPPP/R2Q1RK1 w - - 0 9,True,0.0287185614388293,180+2,168.0,4.0,03Ie9xKR,bnsaeed,garnt,1
29,17,d8f6,rnbq1rk1/pp3pb1/2pp1Bpp/3Pp3/4P3/2NB4/PPP1NPPP/R2Q1RK1 b - - 0 9,False,0.0083229069439721,180+2,180.0,4.0,03Ie9xKR,bnsaeed,garnt,-1
30,18,e2g3,rnb2rk1/pp3pb1/2pp1qpp/3Pp3/4P3/2NB4/PPP1NPPP/R2Q1RK1 w - - 0 10,True,0.0183064396471077,180+2,169.0,1.0,03Ie9xKR,bnsaeed,garnt,1
31,19,c6c5,rnb2rk1/pp3pb1/2pp1qpp/3Pp3/4P3/2NB2N1/PPP2PPP/R2Q1RK1 b - - 1 10,False,0.0,180+2,174.0,8.0,03Ie9xKR,bnsaeed,garnt,-1
32,20,d1d2,rnb2rk1/pp3pb1/3p1qpp/2pPp3/4P3/2NB2N1/PPP2PPP/R2Q1RK1 w - - 0 11,True,0.004452935703091,180+2,166.0,5.0,03Ie9xKR,bnsaeed,garnt,1
33,21,c8d7,rnb2rk1/pp3pb1/3p1qpp/2pPp3/4P3/2NB2N1/PPPQ1PPP/R4RK1 b - - 1 11,False,0.001668998559256,180+2,172.0,4.0,03Ie9xKR,bnsaeed,garnt,-1
34,22,f2f4,rn3rk1/pp1b1pb1/3p1qpp/2pPp3/4P3/2NB2N1/PPPQ1PPP/R4RK1 w - - 2 12,True,0.0072361288122808,180+2,165.0,3.0,03Ie9xKR,bnsaeed,garnt,1
35,23,e5f4,rn3rk1/pp1b1pb1/3p1qpp/2pPp3/4PP2/2NB2N1/PPPQ2PP/R4RK1 b - - 0 12,False,0.0,180+2,169.0,5.0,03Ie9xKR,bnsaeed,garnt,-1
36,24,f1f4,rn3rk1/pp1b1pb1/3p1qpp/2pP4/4Pp2/2NB2N1/PPPQ2PP/R4RK1 w - - 0 13,True,0.0,180+2,164.0,3.0,03Ie9xKR,bnsaeed,garnt,1
37,25,f6d4,rn3rk1/pp1b1pb1/3p1qpp/2pP4/4PR2/2NB2N1/PPPQ2PP/R5K1 b - - 0 13,False,0.005359237300263,180+2,169.0,2.0,03Ie9xKR,bnsaeed,garnt,-1
38,26,g1h1,rn3rk1/pp1b1pb1/3p2pp/2pP4/3qPR2/2NB2N1/PPPQ2PP/R5K1 w - - 1 14,True,0.0,180+2,159.0,7.0,03Ie9xKR,bnsaeed,garnt,1
39,27,c5c4,rn3rk1/pp1b1pb1/3p2pp/2pP4/3qPR2/2NB2N1/PPPQ2PP/R6K b - - 2 14,False,0.0038787043540629,180+2,169.0,2.0,03Ie9xKR,bnsaeed,garnt,-1
40,28,e4e5,rn3rk1/pp1b1pb1/3p2pp/3P4/2pqPR2/2NB2N1/PPPQ2PP/R6K w - - 0 15,True,0.0,180+2,144.0,17.0,03Ie9xKR,bnsaeed,garnt,1
41,29,d4e5,rn3rk1/pp1b1pb1/3p2pp/3PP3/2pq1R2/2NB2N1/PPPQ2PP/R6K b - - 0 15,False,0.0,180+2,169.0,2.0,03Ie9xKR,bnsaeed,garnt,-1
42,30,d3c4,rn3rk1/pp1b1pb1/3p2pp/3Pq3/2p2R2/2NB2N1/PPPQ2PP/R6K w - - 0 16,True,0.0842645821095391,180+2,141.0,5.0,03Ie9xKR,bnsaeed,garnt,1
43,31,b7b5,rn3rk1/pp1b1pb1/3p2pp/3Pq3/2B2R2/2N3N1/PPPQ2PP/R6K b - - 0 16,False,0.101686896352372,180+2,160.0,11.0,03Ie9xKR,bnsaeed,garnt,-1
44,32,a1e1,rn3rk1/p2b1pb1/3p2pp/1p1Pq3/2B2R2/2N3N1/PPPQ2PP/R6K w - - 0 17,True,0.3519080569149862,180+2,95.0,48.0,03Ie9xKR,bnsaeed,garnt,1
45,33,e5g5,rn3rk1/p2b1pb1/3p2pp/1p1Pq3/2B2R2/2N3N1/PPPQ2PP/4R2K b - - 1 17,False,0.0,180+2,153.0,9.0,03Ie9xKR,bnsaeed,garnt,-1
46,34,g3e4,rn3rk1/p2b1pb1/3p2pp/1p1P2q1/2B2R2/2N3N1/PPPQ2PP/4R2K w - - 2 18,True,0.105367466744737,180+2,77.0,20.0,03Ie9xKR,bnsaeed,garnt,1
47,35,g5d8,rn3rk1/p2b1pb1/3p2pp/1p1P2q1/2B1NR2/2N5/PPPQ2PP/4R2K b - - 3 18,False,0.2451094466680995,180+2,138.0,17.0,03Ie9xKR,bnsaeed,garnt,-1
48,36,c4b5,rn1q1rk1/p2b1pb1/3p2pp/1p1P4/2B1NR2/2N5/PPPQ2PP/4R2K w - - 4 19,True,0.0433328044710206,180+2,73.0,6.0,03Ie9xKR,bnsaeed,garnt,1
49,37,g7e5,rn1q1rk1/p2b1pb1/3p2pp/1B1P4/4NR2/2N5/PPPQ2PP/4R2K b - - 0 19,False,0.103498882216253,180+2,126.0,14.0,03Ie9xKR,bnsaeed,garnt,-1
50,38,f4f1,rn1q1rk1/p2b1p2/3p2pp/1B1Pb3/4NR2/2N5/PPPQ2PP/4R2K w - - 1 20,True,0.0,180+2,62.0,13.0,03Ie9xKR,bnsaeed,garnt,1
51,39,d8h4,rn1q1rk1/p2b1p2/3p2pp/1B1Pb3/4N3/2N5/PPPQ2PP/4RR1K b - - 2 20,False,0.0469840625285141,180+2,110.0,18.0,03Ie9xKR,bnsaeed,garnt,-1
52,40,g2g3,rn3rk1/p2b1p2/3p2pp/1B1Pb3/4N2q/2N5/PPPQ2PP/4RR1K w - - 3 21,True,0.0,180+2,53.0,11.0,03Ie9xKR,bnsaeed,garnt,1
53,41,h4h3,rn3rk1/p2b1p2/3p2pp/1B1Pb3/4N2q/2N3P1/PPPQ3P/4RR1K b - - 0 21,False,0.0127079579418876,180+2,103.0,9.0,03Ie9xKR,bnsaeed,garnt,-1
54,42,e4f6,rn3rk1/p2b1p2/3p2pp/1B1Pb3/4N3/2N3Pq/PPPQ3P/4RR1K w - - 1 22,True,0.1080844880337205,180+2,44.0,11.0,03Ie9xKR,bnsaeed,garnt,1
55,43,e5f6,rn3rk1/p2b1p2/3p1Npp/1B1Pb3/8/2N3Pq/PPPQ3P/4RR1K b - - 2 22,False,0.0,180+2,96.0,9.0,03Ie9xKR,bnsaeed,garnt,-1
56,44,f1f6,rn3rk1/p2b1p2/3p1bpp/1B1P4/8/2N3Pq/PPPQ3P/4RR1K w - - 0 23,True,0.0,180+2,43.0,3.0,03Ie9xKR,bnsaeed,garnt,1
57,45,d7f5,rn3rk1/p2b1p2/3p1Rpp/1B1P4/8/2N3Pq/PPPQ3P/4R2K b - - 0 23,False,0.144794101518651,180+2,84.0,14.0,03Ie9xKR,bnsaeed,garnt,-1
58,46,f6d6,rn3rk1/p4p2/3p1Rpp/1B1P1b2/8/2N3Pq/PPPQ3P/4R2K w - - 1 24,True,0.0137005550724522,180+2,32.0,13.0,03Ie9xKR,bnsaeed,garnt,1
59,47,a7a6,rn3rk1/p4p2/3R2pp/1B1P1b2/8/2N3Pq/PPPQ3P/4R2K b - - 0 24,False,0.0592326830369016,180+2,64.0,22.0,03Ie9xKR,bnsaeed,garnt,-1
60,48,b5f1,rn3rk1/5p2/p2R2pp/1B1P1b2/8/2N3Pq/PPPQ3P/4R2K w - - 0 25,True,0.0,180+2,33.0,1.0,03Ie9xKR,bnsaeed,garnt,1
61,49,h3h5,rn3rk1/5p2/p2R2pp/3P1b2/8/2N3Pq/PPPQ3P/4RB1K b - - 1 25,False,0.0003766101535752,180+2,60.0,6.0,03Ie9xKR,bnsaeed,garnt,-1
62,50,f1g2,rn3rk1/5p2/p2R2pp/3P1b1q/8/2N3P1/PPPQ3P/4RB1K w - - 2 26,True,0.0198684779165669,180+2,33.0,2.0,03Ie9xKR,bnsaeed,garnt,1
63,51,b8d7,rn3rk1/5p2/p2R2pp/3P1b1q/8/2N3P1/PPPQ2BP/4R2K b - - 3 26,False,0.0,180+2,60.0,2.0,03Ie9xKR,bnsaeed,garnt,-1
64,52,d2e2,r4rk1/3n1p2/p2R2pp/3P1b1q/8/2N3P1/PPPQ2BP/4R2K w - - 4 27,True,0.077498900281611,180+2,28.0,7.0,03Ie9xKR,bnsaeed,garnt,1
65,53,d7c5,r4rk1/3n1p2/p2R2pp/3P1b1q/8/2N3P1/PPP1Q1BP/4R2K b - - 5 27,False,0.04459203973348,180+2,56.0,6.0,03Ie9xKR,bnsaeed,garnt,-1
66,54,e2h5,r4rk1/5p2/p2R2pp/2nP1b1q/8/2N3P1/PPP1Q1BP/4R2K w - - 6 28,True,0.0,180+2,28.0,2.0,03Ie9xKR,bnsaeed,garnt,1
67,55,g6h5,r4rk1/5p2/p2R2pp/2nP1b1Q/8/2N3P1/PPP3BP/4R2K b - - 0 28,False,0.0,180+2,56.0,2.0,03Ie9xKR,bnsaeed,garnt,-1
68,56,d6h6,r4rk1/5p2/p2R3p/2nP1b1p/8/2N3P1/PPP3BP/4R2K w - - 0 29,True,0.0152263840904266,180+2,27.0,3.0,03Ie9xKR,bnsaeed,garnt,1
69,57,f5c2,r4rk1/5p2/p6R/2nP1b1p/8/2N3P1/PPP3BP/4R2K b - - 0 29,False,0.1527674330124406,180+2,56.0,2.0,03Ie9xKR,bnsaeed,garnt,-1
70,58,h6h5,r4rk1/5p2/p6R/2nP3p/8/2N3P1/PPb3BP/4R2K w - - 0 30,True,0.0529031702926321,180+2,27.0,2.0,03Ie9xKR,bnsaeed,garnt,1
71,59,a8e8,r4rk1/5p2/p7/2nP3R/8/2N3P1/PPb3BP/4R2K b - - 0 30,False,0.0978336335751841,180+2,56.0,2.0,03Ie9xKR,bnsaeed,garnt,-1
72,60,h5e5,4rrk1/5p2/p7/2nP3R/8/2N3P1/PPb3BP/4R2K w - - 1 31,True,0.0242770253533907,180+2,24.0,5.0,03Ie9xKR,bnsaeed,garnt,1
73,61,e8e5,4rrk1/5p2/p7/2nPR3/8/2N3P1/PPb3BP/4R2K b - - 2 31,False,0.0,180+2,55.0,3.0,03Ie9xKR,bnsaeed,garnt,-1
74,62,e1e5,5rk1/5p2/p7/2nPr3/8/2N3P1/PPb3BP/4R2K w - - 0 32,True,0.0,180+2,24.0,2.0,03Ie9xKR,bnsaeed,garnt,1
75,63,c5d3,5rk1/5p2/p7/2nPR3/8/2N3P1/PPb3BP/7K b - - 0 32,False,0.068588496658165,180+2,56.0,1.0,03Ie9xKR,bnsaeed,garnt,-1
76,64,e5e2,5rk1/5p2/p7/3PR3/8/2Nn2P1/PPb3BP/7K w - - 1 33,True,0.0,180+2,23.0,3.0,03Ie9xKR,bnsaeed,garnt,1
77,65,d3b4,5rk1/5p2/p7/3P4/8/2Nn2P1/PPb1R1BP/7K b - - 2 33,False,0.0276439670333304,180+2,40.0,18.0,03Ie9xKR,bnsaeed,garnt,-1
78,66,a2a3,5rk1/5p2/p7/3P4/1n6/2N3P1/PPb1R1BP/7K w - - 3 34,True,0.0140244101603026,180+2,23.0,2.0,03Ie9xKR,bnsaeed,garnt,1
79,67,c2d3,5rk1/5p2/p7/3P4/1n6/P1N3P1/1Pb1R1BP/7K b - - 0 34,False,0.0025118399505208,180+2,41.0,1.0,03Ie9xKR,bnsaeed,garnt,-1
80,68,e2d2,5rk1/5p2/p7/3P4/1n6/P1Nb2P1/1P2R1BP/7K w - - 1 35,True,0.0358193320022303,180+2,23.0,2.0,03Ie9xKR,bnsaeed,garnt,1
81,69,f8e8,5rk1/5p2/p7/3P4/1n6/P1Nb2P1/1P1R2BP/7K b - - 2 35,False,0.0,180+2,40.0,3.0,03Ie9xKR,bnsaeed,garnt,-1
82,70,g2f3,4r1k1/5p2/p7/3P4/1n6/P1Nb2P1/1P1R2BP/7K w - - 3 36,True,0.0,180+2,17.0,8.0,03Ie9xKR,bnsaeed,garnt,1
83,71,e8e1,4r1k1/5p2/p7/3P4/1n6/P1Nb1BP1/1P1R3P/7K b - - 4 36,False,0.0211267642689971,180+2,29.0,13.0,03Ie9xKR,bnsaeed,garnt,-1
84,72,h1g2,6k1/5p2/p7/3P4/1n6/P1Nb1BP1/1P1R3P/4r2K w - - 5 37,True,0.0,180+2,17.0,2.0,03Ie9xKR,bnsaeed,garnt,1
85,73,d3f1,6k1/5p2/p7/3P4/1n6/P1Nb1BP1/1P1R2KP/4r3 b - - 6 37,False,0.0,180+2,29.0,2.0,03Ie9xKR,bnsaeed,garnt,-1
86,74,g2f2,6k1/5p2/p7/3P4/1n6/P1N2BP1/1P1R2KP/4rb2 w - - 7 38,True,0.0,180+2,14.0,5.0,03Ie9xKR,bnsaeed,garnt,1
87,3,b8c6,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,False,0.0,300+3,301.0,2.0,07s5o3dF,twintaik,ReyGa,-1
88,4,b2b3,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,True,0.0011132981307249,300+3,282.0,20.0,07s5o3dF,twintaik,ReyGa,1
89,5,f8c5,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/1P3N2/P1PP1PPP/RNBQKB1R b KQkq - 0 3,False,0.0138709440318351,300+3,301.0,3.0,07s5o3dF,twintaik,ReyGa,-1
90,6,f1c4,r1bqk1nr/pppp1ppp/2n5/2b1p3/4P3/1P3N2/P1PP1PPP/RNBQKB1R w KQkq - 1 4,True,0.012159833285694,300+3,282.0,3.0,07s5o3dF,twintaik,ReyGa,1
91,7,g8f6,r1bqk1nr/pppp1ppp/2n5/2b1p3/2B1P3/1P3N2/P1PP1PPP/RNBQK2R b KQkq - 2 4,False,0.0,300+3,301.0,3.0,07s5o3dF,twintaik,ReyGa,-1
92,8,b1c3,r1bqk2r/pppp1ppp/2n2n2/2b1p3/2B1P3/1P3N2/P1PP1PPP/RNBQK2R w KQkq - 3 5,True,0.0,300+3,271.0,14.0,07s5o3dF,twintaik,ReyGa,1
93,9,d7d6,r1bqk2r/pppp1ppp/2n2n2/2b1p3/2B1P3/1PN2N2/P1PP1PPP/R1BQK2R b KQkq - 4 5,False,0.0149378522339817,300+3,301.0,3.0,07s5o3dF,twintaik,ReyGa,-1
94,10,c1b2,r1bqk2r/ppp2ppp/2np1n2/2b1p3/2B1P3/1PN2N2/P1PP1PPP/R1BQK2R w KQkq - 0 6,True,0.0027542939743868,300+3,259.0,15.0,07s5o3dF,twintaik,ReyGa,1
95,11,c8g4,r1bqk2r/ppp2ppp/2np1n2/2b1p3/2B1P3/1PN2N2/PBPP1PPP/R2QK2R b KQkq - 1 6,False,0.0419997000111248,300+3,297.0,7.0,07s5o3dF,twintaik,ReyGa,-1
96,12,c3d5,r2qk2r/ppp2ppp/2np1n2/2b1p3/2B1P1b1/1PN2N2/PBPP1PPP/R2QK2R w KQkq - 2 7,True,0.0253595034616702,300+3,260.0,2.0,07s5o3dF,twintaik,ReyGa,1
97,13,c6d4,r2qk2r/ppp2ppp/2np1n2/2bNp3/2B1P1b1/1P3N2/PBPP1PPP/R2QK2R b KQkq - 3 7,False,0.0,300+3,297.0,3.0,07s5o3dF,twintaik,ReyGa,-1
98,14,d5f6,r2qk2r/ppp2ppp/3p1n2/2bNp3/2BnP1b1/1P3N2/PBPP1PPP/R2QK2R w KQkq - 4 8,True,0.0066001190266124,300+3,258.0,5.0,07s5o3dF,twintaik,ReyGa,1
99,15,d8f6,r2qk2r/ppp2ppp/3p1N2/2b1p3/2BnP1b1/1P3N2/PBPP1PPP/R2QK2R b KQkq - 0 8,False,0.0,300+3,297.0,3.0,07s5o3dF,twintaik,ReyGa,-1
100,16,b2d4,r3k2r/ppp2ppp/3p1q2/2b1p3/2BnP1b1/1P3N2/PBPP1PPP/R2QK2R w KQkq - 0 9,True,0.0,300+3,259.0,2.0,07s5o3dF,twintaik,ReyGa,1
101,17,c5d4,r3k2r/ppp2ppp/3p1q2/2b1p3/2BBP1b1/1P3N2/P1PP1PPP/R2QK2R b KQkq - 0 9,False,0.0,300+3,294.0,6.0,07s5o3dF,twintaik,ReyGa,-1
102,18,h2h3,r3k2r/ppp2ppp/3p1q2/4p3/2BbP1b1/1P3N2/P1PP1PPP/R2QK2R w KQkq - 0 10,True,0.2537513037073536,300+3,261.0,1.0,07s5o3dF,twintaik,ReyGa,1
103,19,g4f3,r3k2r/ppp2ppp/3p1q2/4p3/2BbP1b1/1P3N1P/P1PP1PP1/R2QK2R b KQkq - 0 10,False,0.0,300+3,295.0,2.0,07s5o3dF,twintaik,ReyGa,-1
104,20,g2f3,r3k2r/ppp2ppp/3p1q2/4p3/2BbP3/1P3b1P/P1PP1PP1/R2QK2R w KQkq - 0 11,True,0.0091883169326456,300+3,263.0,1.0,07s5o3dF,twintaik,ReyGa,1
105,21,d4a1,r3k2r/ppp2ppp/3p1q2/4p3/2BbP3/1P3P1P/P1PP1P2/R2QK2R b KQkq - 0 11,False,0.0,300+3,288.0,10.0,07s5o3dF,twintaik,ReyGa,-1
106,22,d1a1,r3k2r/ppp2ppp/3p1q2/4p3/2B1P3/1P3P1P/P1PP1P2/b2QK2R w Kkq - 0 12,True,0.0178595864319223,300+3,264.0,2.0,07s5o3dF,twintaik,ReyGa,1
107,23,f6f3,r3k2r/ppp2ppp/3p1q2/4p3/2B1P3/1P3P1P/P1PP1P2/Q3K2R b Kkq - 0 12,False,0.0831806359583219,300+3,289.0,2.0,07s5o3dF,twintaik,ReyGa,-1
108,24,h1g1,r3k2r/ppp2ppp/3p4/4p3/2B1P3/1P3q1P/P1PP1P2/Q3K2R w Kkq - 0 13,True,0.0,300+3,261.0,6.0,07s5o3dF,twintaik,ReyGa,1
109,25,f3e4,r3k2r/ppp2ppp/3p4/4p3/2B1P3/1P3q1P/P1PP1P2/Q3K1R1 b kq - 1 13,False,0.0,300+3,243.0,49.0,07s5o3dF,twintaik,ReyGa,-1
110,26,e1f1,r3k2r/ppp2ppp/3p4/4p3/2B1q3/1P5P/P1PP1P2/Q3K1R1 w kq - 0 14,True,0.0,300+3,241.0,23.0,07s5o3dF,twintaik,ReyGa,1
111,27,e4c2,r3k2r/ppp2ppp/3p4/4p3/2B1q3/1P5P/P1PP1P2/Q4KR1 b kq - 1 14,False,0.0202655480116853,300+3,229.0,17.0,07s5o3dF,twintaik,ReyGa,-1
112,28,g1g7,r3k2r/ppp2ppp/3p4/4p3/2B5/1P5P/P1qP1P2/Q4KR1 w kq - 0 15,True,0.004688201648833,300+3,240.0,4.0,07s5o3dF,twintaik,ReyGa,1
113,29,c2d2,r3k2r/ppp2pRp/3p4/4p3/2B5/1P5P/P1qP1P2/Q4K2 b kq - 0 15,False,0.0,300+3,222.0,10.0,07s5o3dF,twintaik,ReyGa,-1
114,30,c4f7,r3k2r/ppp2pRp/3p4/4p3/2B5/1P5P/P2q1P2/Q4K2 w kq - 0 16,True,0.0104056250414953,300+3,240.0,3.0,07s5o3dF,twintaik,ReyGa,1
115,31,e8d8,r3k2r/ppp2BRp/3p4/4p3/8/1P5P/P2q1P2/Q4K2 b kq - 0 16,False,0.1029811673267915,300+3,220.0,5.0,07s5o3dF,twintaik,ReyGa,-1
116,32,f2f4,r2k3r/ppp2BRp/3p4/4p3/8/1P5P/P2q1P2/Q4K2 w - - 1 17,True,0.0,300+3,233.0,10.0,07s5o3dF,twintaik,ReyGa,1
117,33,d2f4,r2k3r/ppp2BRp/3p4/4p3/5P2/1P5P/P2q4/Q4K2 b - - 0 17,False,0.0106855405516219,300+3,219.0,4.0,07s5o3dF,twintaik,ReyGa,-1
118,34,f1g2,r2k3r/ppp2BRp/3p4/4p3/5q2/1P5P/P7/Q4K2 w - - 0 18,True,0.0291186170279093,300+3,235.0,1.0,07s5o3dF,twintaik,ReyGa,1
119,35,h8f8,r2k3r/ppp2BRp/3p4/4p3/5q2/1P5P/P5K1/Q7 b - - 1 18,False,0.0635519300266939,300+3,203.0,19.0,07s5o3dF,twintaik,ReyGa,-1
120,36,a1e1,r2k1r2/ppp2BRp/3p4/4p3/5q2/1P5P/P5K1/Q7 w - - 2 19,True,0.0,300+3,232.0,6.0,07s5o3dF,twintaik,ReyGa,1
121,37,a7a6,r2k1r2/ppp2BRp/3p4/4p3/5q2/1P5P/P5K1/4Q3 b - - 3 19,False,0.0,300+3,203.0,3.0,07s5o3dF,twintaik,ReyGa,-1
122,38,e1h4,r2k1r2/1pp2BRp/p2p4/4p3/5q2/1P5P/P5K1/4Q3 w - - 0 20,True,0.0279988524857014,300+3,234.0,1.0,07s5o3dF,twintaik,ReyGa,1
123,39,d8c8,r2k1r2/1pp2BRp/p2p4/4p3/5q1Q/1P5P/P5K1/8 b - - 1 20,False,0.0,300+3,186.0,20.0,07s5o3dF,twintaik,ReyGa,-1
124,40,h4e7,r1k2r2/1pp2BRp/p2p4/4p3/5q1Q/1P5P/P5K1/8 w - - 2 21,True,0.0,300+3,226.0,11.0,07s5o3dF,twintaik,ReyGa,1
125,41,f4d2,r1k2r2/1pp1QBRp/p2p4/4p3/5q2/1P5P/P5K1/8 b - - 3 21,False,0.0,300+3,154.0,35.0,07s5o3dF,twintaik,ReyGa,-1
